id,numeroRNT,vencimientoRNT,registroSuperTur,categoria,direccion,horaApertura,horaCierre,tiempoMinimo,gananciaAnioActual,gananciaAnioCorrido
_-vfryerng,7986410582,2024-01-28,246-32-0080,P_NATURAL,46 Lillian Crossing,21:26,11:02,20,89831,56688
_-jculpenn7,1806953773,2022-06-30,195-53-8969,HOTEL,34354 Logan Court,17:53,1:34,18,53761,97064
_-dstummeyer92,0951830090,2019-11-21,522-24-4508,HOTEL,07 Carpenter Parkway,16:55,6:13,1,9713,76184
_-stimby8m,9999856012,2024-10-22,568-55-3348,VECINOS,41384 Dexter Lane,5:02,2:19,26,65037,83227
_-dvandrielmd,2731056010,2024-04-21,325-09-1790,P_NATURAL,9 Merchant Crossing,18:00,5:32,19,16443,45308
_-jhatcliffecb,5628261610,2022-11-18,737-34-7670,VIVIENDA_U,7 Sutherland Park,7:41,19:05,14,46240,87803
_-sgwylltp7,2825901237,2021-05-31,630-31-3175,VIVIENDA_U,74879 Sachs Terrace,18:52,8:03,29,96710,6817
_-mbiswell7n,6469930069,2022-07-12,284-18-4903,APARTAMENTO,88919 Harbort Point,0:18,13:54,23,99586,31602
_-acleavelandle,0270445463,2023-01-04,236-14-9133,HOSTAL,41751 Jay Parkway,0:53,6:49,16,18162,89816
_-ggodsellae,4561371699,2024-01-12,423-70-9055,HOTEL,379 Lindbergh Park,17:54,1:13,15,76618,77858
_-cbockmann5s,7953865076,2025-04-16,502-08-0920,VECINOS,7625 Victoria Street,23:05,22:14,17,31496,56117
_-ckerweni2,1081955198,2022-06-30,743-15-2359,HOSTAL,209 Dovetail Alley,22:01,17:01,11,41524,77459
_-acriellybc,6347792273,2019-06-04,211-52-9259,HOSTAL,752 Hermina Place,21:37,11:10,12,90926,82403
_-mworttdm,8484087131,2022-02-28,108-44-4677,APARTAMENTO,389 Hansons Hill,2:01,16:54,29,34185,66540
_-gbamletij,2984000501,2020-01-21,517-74-4940,VIVIENDA_U,66162 Glendale Court,21:51,3:14,18,70708,71013
_-vkesterpo,3441507797,2025-04-20,513-46-7383,VECINOS,83110 Hintze Terrace,22:35,23:50,6,27823,30989
_-scarvil66,5711680803,2020-04-18,243-34-3773,P_NATURAL,8 Comanche Hill,12:35,6:00,26,19476,92063
_-btrapp7d,5325546945,2019-11-15,470-73-4181,HOSTAL,1041 Fallview Place,5:19,14:22,23,48915,42527
_-jmedddp,6601830828,2024-01-21,285-51-7876,HOSTAL,1961 Esker Way,19:03,3:33,3,52968,94464
_-dmougetip,0149644752,2024-02-15,261-08-3501,P_NATURAL,1291 Laurel Circle,8:12,7:11,13,18365,24368
_-bcovellql,8041096875,2022-10-02,717-22-4326,VIVIENDA_U,32276 Briar Crest Plaza,5:48,0:08,26,11931,33443
_-ecomazzo75,1766728960,2025-05-10,490-69-7577,APARTAMENTO,697 Stang Terrace,3:38,20:28,11,97303,71622
_-cfilmer2p,8429167455,2019-11-03,890-29-9579,VECINOS,60 Bellgrove Center,11:48,11:27,1,34361,46429
_-rleah3v,2330970951,2024-04-02,122-23-7326,APARTAMENTO,1929 Grover Street,1:21,3:17,20,33752,46691
_-sbockett1c,2845551606,2020-06-30,787-10-7881,APARTAMENTO,86 Barby Lane,15:44,16:28,30,82459,32883
_-relkingtonrh,6011181538,2021-10-20,124-35-8298,VECINOS,0 Pankratz Point,5:06,22:44,21,89772,34831
_-jdrakard2a,3533963578,2021-04-19,741-74-3679,HOTEL,29714 Sauthoff Pass,4:27,18:25,7,99402,5476
_-keastburyow,5129707524,2025-05-11,590-40-6789,VIVIENDA_U,11692 Manufacturers Point,15:07,7:51,29,68571,85691
_-igascardlp,2741888825,2023-12-10,884-66-3800,VECINOS,3 Schlimgen Plaza,10:05,13:57,15,69348,89777
_-gohalligangl,0083324445,2020-02-03,784-68-2865,HOSTAL,7894 New Castle Point,8:08,16:57,10,73768,23164
_-jforrester1i,0314812644,2020-03-14,883-51-4451,HOTEL,82927 Montana Crossing,19:41,8:39,12,83537,67158
_-sullettf4,5906762485,2024-01-18,316-15-2756,HOTEL,5520 Drewry Point,19:56,12:46,1,1244,57334
_-greavellfq,5543912064,2019-08-02,259-27-5014,HOTEL,693 Carey Point,18:56,3:52,1,88589,68980
_-ztwycrossdd,8282598925,2021-07-11,633-99-0482,VIVIENDA_U,62 Rusk Place,20:03,8:00,30,63978,5408
_-ttayeb0,3620395578,2023-12-27,687-63-8386,HOSTAL,65484 Debra Road,4:00,11:23,4,63779,23079
_-mpynncr,1556103581,2020-04-25,122-57-1649,HOTEL,905 Maple Place,4:43,2:08,9,18884,62551
_-estubs2d,6661047208,2020-10-14,706-72-7272,VIVIENDA_U,2181 Anniversary Place,23:31,2:29,15,83678,2370
_-wantonomoliii,5617464620,2024-07-15,560-07-3289,APARTAMENTO,2 Scott Hill,16:30,21:03,16,35135,32052
_-dlarimerho,8788822605,2021-01-05,173-21-7415,VECINOS,7 Grasskamp Parkway,14:21,2:57,19,61129,73462
_-ghandrockim,1651397864,2020-09-06,281-02-0482,VIVIENDA_U,436 Comanche Park,1:53,12:54,6,79011,47104
_-bflaubertqs,0972980458,2024-08-10,736-88-6479,VIVIENDA_U,20030 Haas Lane,19:40,7:29,19,53140,39455
_-kmcwardqr,0749093498,2020-12-08,760-41-8869,APARTAMENTO,0 Chive Trail,10:14,21:01,1,6416,28226
_-mabadam2r,3591750182,2024-03-28,554-09-2715,HOSTAL,72 Randy Court,10:05,10:15,29,82661,20278
_-emitchelsonqm,6786230008,2022-07-30,825-47-5114,VECINOS,66380 Sauthoff Pass,15:09,5:13,27,74662,50821
_-lstevingskw,7045087276,2023-03-07,786-01-0842,APARTAMENTO,861 Upham Road,20:46,0:48,22,26265,45539
_-nculbardjx,3990224611,2021-12-07,638-71-3148,HOSTAL,754 Scoville Road,13:04,21:31,2,45629,24471
_-erand9x,4212422727,2023-04-28,797-77-3768,HOSTAL,76 Graedel Drive,4:13,12:48,20,89183,85899
_-tweakleyqo,5846409822,2022-12-04,271-51-8069,HOSTAL,529 Duke Avenue,8:39,10:52,11,60217,86201
_-usuccamorekx,4305568829,2024-05-12,288-87-6987,VIVIENDA_U,1119 Prairieview Street,0:53,6:48,15,4761,4956
_-jrevelnk,5097207181,2025-04-11,816-21-6106,VECINOS,48 Bowman Pass,5:22,13:09,3,13453,84806
_-bdeclerci5,4429453306,2025-01-06,893-77-3277,HOSTAL,57819 Towne Way,9:25,13:17,22,17167,91129
_-cjackesrr,7632338373,2022-03-26,543-88-6238,P_NATURAL,4 Namekagon Center,11:14,12:45,28,97684,62446
_-hpywellp9,0982454805,2020-07-16,475-25-1129,VECINOS,67939 Carioca Junction,8:45,17:05,6,63222,66894
_-maxbyjg,1653780398,2022-02-10,898-11-0986,P_NATURAL,7805 Claremont Court,1:44,22:28,14,31065,74734
_-jwalas6q,4223902776,2020-01-29,184-35-7505,VIVIENDA_U,232 Golf View Center,20:12,8:14,29,38143,82352
_-rgosforth48,1300389842,2019-06-26,116-96-3994,VIVIENDA_U,550 Warbler Way,0:50,22:08,5,72910,68549
_-lchislettiv,7855873252,2020-02-13,410-78-9056,P_NATURAL,976 Kenwood Center,14:57,17:58,6,11084,2075
_-dklimontovicho7,6299981326,2021-09-08,178-83-1637,VIVIENDA_U,60555 Reindahl Circle,23:07,12:00,27,17172,88164
_-nrabbattsei,1026778158,2021-09-17,156-82-2497,HOTEL,6 Pepper Wood Junction,21:01,18:46,19,65637,92271
_-emitchelsonqm,5851475846,2021-10-02,631-77-9209,APARTAMENTO,203 Fulton Plaza,8:53,6:24,4,16042,64602
_-nphidginlz,4035421715,2023-05-06,578-23-2155,VECINOS,5669 Farwell Trail,18:11,8:17,8,30264,94255
_-krainford2s,0813938740,2024-06-05,528-84-5173,HOTEL,0 Gulseth Place,5:05,2:23,28,47959,66797
_-streadgearkh,8505916379,2021-01-19,364-45-0740,VIVIENDA_U,6682 John Wall Alley,4:05,13:23,13,23354,31937
_-korhtm,0296927139,2019-07-22,782-15-3626,HOSTAL,6 Nova Junction,7:58,8:00,24,85759,83517
_-streadgearkh,4430511624,2022-07-16,423-86-9825,P_NATURAL,9 Clemons Trail,6:55,7:07,24,96121,57121
_-chawkwood9f,5803844438,2022-09-09,883-39-5820,VECINOS,92011 Mosinee Drive,19:38,21:18,16,37361,51990
_-hboeckgj,3567979892,2023-12-24,318-68-0777,HOTEL,62 Atwood Hill,21:12,21:18,17,85073,86727
_-lbidmead6m,8451876544,2019-10-28,176-52-7622,VECINOS,91846 Westridge Pass,16:31,22:17,30,33855,19749
_-mgaytonrp,2392045216,2024-03-13,885-93-1159,P_NATURAL,1 Doe Crossing Alley,15:50,13:14,15,44914,23545
_-usuccamorekx,2702176941,2021-07-31,546-47-6758,VIVIENDA_U,763 Summer Ridge Pass,5:30,0:48,12,58520,9087
_-mbrobyngs,1577689755,2022-06-21,887-42-3458,VECINOS,1 Muir Pass,21:53,17:33,22,88649,20904
_-sattewillq5,5666505548,2020-07-11,276-47-8984,VIVIENDA_U,12 Algoma Park,7:16,9:28,7,91047,25707
_-ojavesll,9875790796,2021-05-13,327-57-5961,HOSTAL,81 Randy Alley,11:27,16:58,11,87009,2608
_-tboog46,4233760931,2021-01-07,809-46-4548,VIVIENDA_U,4607 Sloan Way,6:29,23:19,30,42240,17482
_-slibbiei8,7111076109,2020-06-12,832-36-2502,HOTEL,7758 Coleman Center,22:19,20:19,29,57986,12533
_-apoulglais90,3023473706,2019-10-12,239-75-2469,P_NATURAL,6 Steensland Lane,23:15,2:28,27,9168,21160
_-bwolvey8x,3039443992,2023-08-05,512-35-1373,P_NATURAL,4029 Fuller Road,11:43,14:48,9,2046,84888
_-nolohanpi,3610802979,2024-11-09,269-58-4059,APARTAMENTO,0 Kingsford Road,12:48,8:50,14,14953,14108
_-smolloy8d,5662133549,2021-04-30,183-59-9885,VECINOS,10 Lunder Trail,23:56,14:25,13,95911,40058
_-btoplissrq,2781210579,2021-03-08,887-88-8511,APARTAMENTO,0 Hoffman Trail,10:50,9:59,19,88012,87952
_-rtrowhy,2706516526,2024-08-18,729-63-5458,P_NATURAL,57277 Red Cloud Parkway,22:56,14:40,1,81616,13032
_-mlembrick6c,5129536835,2023-05-23,213-82-2919,VECINOS,4749 Dexter Hill,12:07,23:53,13,72390,89444
_-bbousteadky,5179427282,2021-09-21,894-70-3526,P_NATURAL,40005 Monument Crossing,16:59,8:07,25,79606,37489
_-spicfordcn,7559902650,2024-05-21,591-35-8274,VECINOS,90 Muir Trail,16:45,22:18,24,33662,91147
_-cphilipotmp,5663155864,2020-02-03,464-37-6698,APARTAMENTO,444 Burning Wood Circle,2:28,3:35,23,40608,97000
_-abehrdr,2629351580,2021-02-04,508-20-5189,HOSTAL,605 Commercial Parkway,23:20,16:57,16,56594,61742
_-dwimbushnq,7962008598,2020-04-26,549-74-2228,HOSTAL,94 Parkside Place,8:00,22:03,1,69148,58740
_-cruiltonex,8790347412,2022-02-11,555-15-2043,HOTEL,56925 Maple Wood Hill,12:38,11:03,19,28600,14974
_-lcotesford8z,4341769707,2022-12-19,191-97-8597,VIVIENDA_U,545 Lakeland Pass,20:03,14:02,1,54761,51865
_-mkattme,6945030156,2023-11-26,210-81-1114,VECINOS,3692 Esker Way,22:39,9:03,28,59203,92921
_-jworner7m,4444817615,2021-06-16,426-18-4351,VIVIENDA_U,6236 Sage Pass,14:29,12:48,26,42034,49231
_-jmedddp,8682085720,2023-10-23,260-93-2456,P_NATURAL,31 Donald Terrace,18:11,5:46,20,81209,78849
_-nvyvyand,8812038514,2022-02-11,102-61-0434,HOSTAL,9 Brickson Park Terrace,18:48,14:55,29,44043,98163
_-dtibaldls,8473067088,2023-03-02,878-34-7436,VIVIENDA_U,70390 Grayhawk Parkway,1:49,16:08,23,24717,80562
_-eduno2,9734186183,2022-06-09,423-88-1774,P_NATURAL,5008 Shopko Circle,3:45,3:17,27,39594,81958
_-wpincottlh,4976887405,2021-11-10,391-86-5942,HOTEL,7 Hollow Ridge Plaza,7:15,14:28,24,95148,77319
_-ekernermann5g,4059381942,2024-07-06,481-31-8033,APARTAMENTO,49 Dryden Road,11:59,14:12,15,56858,6179
_-dgaulebv,2330826842,2022-03-10,730-89-6282,P_NATURAL,16 Prairieview Way,8:15,6:50,30,27594,30827
_-kagglio57,6155315450,2020-04-25,878-61-9974,HOTEL,3827 Lerdahl Terrace,5:09,20:39,26,65135,26932
_-bmatherrf,8951266060,2019-11-15,627-85-6611,HOSTAL,081 Porter Drive,6:30,15:36,19,59185,36043
_-kbeall18,8915920430,2024-09-14,712-82-8731,VIVIENDA_U,9 8th Point,17:44,6:07,24,10494,96930
_-dwimbushnq,8526503561,2021-04-04,402-86-4092,HOSTAL,9024 Park Meadow Plaza,12:16,19:15,1,3870,2466
_-kdumbellb2,6390806558,2023-02-15,576-17-6698,APARTAMENTO,4065 Farragut Road,7:07,0:11,10,42770,16756
_-lvanhesteren30,0714894028,2023-06-26,834-84-2025,P_NATURAL,60 Express Point,8:35,20:04,5,46333,83922
_-adoigegt,8680557633,2023-01-10,547-94-3598,P_NATURAL,0734 Del Mar Junction,0:00,7:30,23,45659,85309
_-lsola8y,7219942524,2020-03-10,293-66-6470,VECINOS,2140 Lunder Crossing,15:56,14:27,4,35875,30837
_-pperham51,3377265546,2019-08-08,510-13-3243,P_NATURAL,4984 Upham Court,2:17,11:15,4,15137,58706
_-kkeherew,6340029582,2020-07-11,849-87-5887,VECINOS,8 Waywood Way,17:38,20:53,22,47628,42292
_-epickerinlx,1558287086,2024-06-23,644-41-0463,VIVIENDA_U,11 Stuart Avenue,8:10,11:46,4,15142,27967
_-jjuppcc,0629544859,2023-05-07,893-45-8283,P_NATURAL,085 Transport Street,0:29,10:49,29,68661,28117
_-bcovellql,2451847867,2024-07-21,155-91-5784,VIVIENDA_U,43723 Glendale Crossing,4:17,16:39,10,73028,81285
_-jrishmanhm,3827482925,2023-08-10,709-98-2333,VECINOS,7834 Hoepker Point,13:08,16:01,9,34489,53620
_-cdohms38,0577425862,2020-10-25,759-53-5321,P_NATURAL,41 Westport Point,20:22,16:42,16,58452,29158
_-fgrimsdale8i,0451855833,2024-11-19,292-22-2526,VECINOS,72 Cardinal Trail,20:40,7:22,5,74291,93865
_-tdonohues,0318860422,2023-04-17,103-17-3984,HOTEL,19 Novick Circle,21:28,7:02,14,63366,52380
_-elaroze9l,7769871549,2020-04-10,276-78-8698,VIVIENDA_U,1 Sommers Road,18:07,7:09,15,8165,56033
_-apelzdc,6228693123,2023-01-22,741-24-6304,HOTEL,65162 Kings Terrace,9:45,15:33,4,92285,40653
_-mlockheadr6,4826391919,2024-06-12,614-61-5521,HOSTAL,1209 Arapahoe Street,12:37,11:24,9,57670,78938
_-ycucuzzano,3543699512,2020-04-11,320-90-0447,VECINOS,3690 Bashford Trail,16:57,20:04,30,17369,8777
_-aohanvey1b,9908952196,2020-11-24,442-21-2265,P_NATURAL,0208 Butternut Avenue,5:18,5:23,22,87765,50078
_-vkesterpo,1567957935,2021-03-19,573-24-9783,HOSTAL,44 7th Park,1:08,0:17,15,56890,91269
_-rleah3v,6619692435,2020-08-11,415-18-1127,APARTAMENTO,92 Bartelt Trail,2:45,12:31,16,73247,59662
_-ltrayton8b,6351357829,2020-01-11,840-52-6298,HOTEL,9131 Annamark Park,15:13,8:47,15,69940,26579
_-vrabjohn7c,0543115194,2021-07-30,151-71-3594,HOTEL,07 Hanover Center,0:24,6:51,10,62404,73472
_-ceyers42,8699706928,2024-10-30,728-70-4137,HOSTAL,9621 Manufacturers Crossing,5:14,18:44,27,53783,67265
_-erand9x,5171364737,2020-05-26,837-67-4908,HOSTAL,09349 Pierstorff Trail,9:15,16:11,2,94613,24266
_-rhamblingtonjl,1055938885,2023-09-15,188-30-8575,VIVIENDA_U,29460 David Hill,20:14,13:44,17,35147,35702
_-ggunninghamog,4106304554,2024-04-02,485-16-4642,VIVIENDA_U,5 Spenser Trail,18:38,21:07,10,87555,84235
_-bhambricj9,6132711465,2020-10-07,794-04-3552,HOSTAL,54846 Norway Maple Road,6:34,2:51,11,9361,60847
_-jmacfadin3q,7032396038,2020-09-19,338-91-1192,APARTAMENTO,60324 Morning Center,4:27,16:30,15,41566,75416
_-droughsedgey,7797773742,2022-07-29,865-18-1911,HOTEL,00250 Holy Cross Trail,6:26,23:20,25,58520,55823
_-xpauncefortc,8937829169,2024-04-19,414-47-1098,VECINOS,675 Clemons Trail,11:45,12:01,25,87620,30443
_-peleshenarg5,4027050509,2023-02-18,886-81-6651,VIVIENDA_U,377 Bultman Trail,8:13,0:07,15,52409,74285
_-hpidduck2q,0864908032,2020-02-20,379-33-4275,HOSTAL,475 Pierstorff Lane,21:54,2:47,6,61635,33668
_-acalrowki,3746774020,2024-02-22,504-11-6625,VECINOS,12 Paget Lane,17:41,4:10,6,91889,21958
_-jlivockz,8587787993,2021-01-25,364-97-6219,HOTEL,00 Milwaukee Hill,1:12,19:10,12,19114,58739
_-amuncaster9,7790872109,2020-05-07,606-78-8566,P_NATURAL,6005 Shasta Terrace,17:12,12:41,30,20594,40404
_-tcarnduff77,9905733914,2022-07-18,617-74-9674,VIVIENDA_U,40 Lunder Street,15:05,21:57,21,7059,85367
_-cocannonv,3309658317,2021-05-25,502-99-9502,HOTEL,657 Lindbergh Road,12:45,1:59,30,75555,85753
_-apellitt3g,2978584858,2020-04-12,325-25-3979,HOSTAL,2 Bowman Lane,19:28,3:39,24,18910,7244
_-rmuslimai,7388402489,2024-08-06,784-71-3074,APARTAMENTO,2375 Steensland Trail,23:24,5:07,1,4006,62357
_-hkenan23,4491895279,2022-10-03,444-37-5992,VIVIENDA_U,2 Bayside Hill,16:01,15:58,22,32625,93723
_-bchiplen86,0636693651,2021-05-10,734-80-8884,P_NATURAL,4 Warrior Pass,15:07,15:20,18,22991,97557
_-astathora4,0518879062,2023-07-22,877-47-3147,P_NATURAL,9 Westport Avenue,23:44,5:12,18,23658,58043
_-kheavyside7q,5255872210,2024-09-02,419-76-2603,VIVIENDA_U,68135 Saint Paul Place,1:20,23:07,15,92540,23343
_-wcarrattbu,9392561725,2022-01-17,226-29-3281,P_NATURAL,4 Novick Place,13:20,20:38,21,47793,29758
_-hlonnon8e,6324613364,2020-08-08,485-59-8688,HOSTAL,524 Tomscot Street,3:05,4:17,25,62665,24610
_-eallsebrook6i,5421294196,2023-11-29,665-83-5189,P_NATURAL,63188 Arkansas Circle,3:40,17:35,1,8678,18624
_-kagglio57,9934655926,2021-11-01,181-94-0908,HOTEL,7188 Springview Way,12:05,8:52,14,34099,90036
_-mdyshartnl,3510714105,2024-02-26,549-84-5450,HOTEL,13 Onsgard Center,7:53,5:02,9,38401,68640
_-gfancourt2z,7579038919,2022-03-28,338-42-9770,HOTEL,19 Schiller Circle,11:00,11:50,8,56627,313
_-apaolinic9,3730430777,2020-11-14,410-68-3741,HOTEL,89 Parkside Plaza,9:03,12:08,5,55949,87946
_-bamiesn0,6012011636,2020-10-01,212-28-4958,P_NATURAL,1 Helena Alley,22:06,7:51,30,62096,14545
_-ljimenez9j,5747209507,2019-12-16,366-70-5480,HOSTAL,2672 Warbler Park,21:33,15:39,17,55089,76417
_-byanov9o,3259514163,2021-10-23,744-67-6139,HOSTAL,2 Fordem Plaza,7:38,3:05,17,38779,95170
_-ayanshinovml,3201217166,2023-01-22,824-44-5525,P_NATURAL,22 Ridgeway Hill,2:11,6:49,19,29545,58319
_-mivanchin1k,9780101918,2021-07-14,380-42-2846,VECINOS,0 Basil Park,3:46,18:14,6,29228,11636
_-ceyers42,0643177884,2023-05-20,352-20-6103,HOTEL,0514 Badeau Avenue,15:53,7:26,11,58732,51585
_-kshovelleriw,3791500090,2020-08-10,106-58-1565,HOSTAL,26 Barnett Court,5:41,6:26,24,6797,35948
_-htwinningfz,2341714897,2019-09-16,435-51-0837,HOTEL,045 Dahle Park,0:05,22:43,1,73989,92991
_-zgearm7,4851791046,2019-07-03,694-23-5826,VIVIENDA_U,76 Loomis Circle,0:04,15:28,28,75431,22201
_-rryce2e,0781264340,2023-03-11,140-60-8839,HOSTAL,815 Troy Hill,14:42,11:11,17,70518,63889
_-cquereeaj,6555177608,2020-07-21,723-08-3666,VECINOS,7 Center Alley,2:17,7:50,26,43646,52742
_-cstegerj0,3558053931,2024-01-10,753-94-8620,VIVIENDA_U,318 Oneill Lane,12:52,12:20,22,20918,8811
_-lbrackleyd6,2888140829,2021-01-28,457-68-8689,APARTAMENTO,5 Toban Plaza,1:13,12:24,29,34417,28095
_-cdullinghamn3,2547771381,2022-02-08,109-48-6993,VECINOS,25 Grim Lane,5:43,14:17,8,44023,85458
_-nstobbe4s,0800401719,2021-02-16,817-24-1759,HOSTAL,2 Lyons Road,19:47,20:58,29,25632,43211
_-mturfittce,3701170568,2023-02-22,776-23-3809,VIVIENDA_U,38671 Blaine Center,18:48,0:10,16,16613,80863
_-streadgearkh,8089264379,2022-02-01,286-40-0473,HOSTAL,677 Ludington Terrace,7:19,20:06,5,36187,65159
_-sbockett1c,0675033462,2020-08-02,262-83-6522,HOTEL,75 Prentice Way,7:13,21:54,10,60439,79043
_-rwalshc3,8244298855,2021-08-24,768-74-9927,VECINOS,8 Commercial Center,17:54,7:25,29,97349,81939
_-cweeds94,6785540143,2021-04-30,336-04-5252,APARTAMENTO,8360 Amoth Circle,6:34,6:26,10,69201,92606
_-kloftieoo,1314247956,2020-08-20,127-44-1291,HOSTAL,75 Cordelia Road,6:09,16:35,3,49492,63385
_-mbroodom,4580482328,2023-08-19,179-66-5083,VIVIENDA_U,112 Leroy Junction,4:21,11:04,11,15568,1170
_-tcovington6j,5771901512,2023-09-05,574-64-1373,P_NATURAL,9 Saint Paul Lane,16:27,13:06,16,1441,2271
_-ebiseth8,6385062082,2022-08-14,708-41-2537,HOTEL,07 Dottie Pass,18:59,5:57,4,96340,13674
_-mimesenoe,3078761002,2025-03-12,342-35-5793,APARTAMENTO,2618 Heath Hill,6:41,0:40,14,51956,7381
_-lberryannf1,7519670503,2021-12-19,598-62-2909,APARTAMENTO,46285 Macpherson Parkway,23:58,6:51,18,37746,44240
_-emitchelsonqm,8814783985,2024-11-19,424-38-9474,HOSTAL,3221 Warner Terrace,20:43,20:02,26,1742,75645
_-tmacsorleya2,1735863742,2019-11-05,212-31-2840,VIVIENDA_U,96079 Dorton Point,13:20,13:00,5,16594,96704
_-djakoubec1m,0988534312,2021-11-17,175-90-0741,HOSTAL,9814 Drewry Circle,5:19,11:54,11,45022,51178
_-sattewillq5,5549419610,2025-02-18,587-46-5704,APARTAMENTO,5837 Crownhardt Avenue,0:41,12:47,12,24528,56993
_-ekernermann5g,6273221111,2022-04-12,642-71-8360,APARTAMENTO,18 Russell Point,7:52,21:35,4,16245,27644
_-dknowlerg7,7010561303,2022-10-27,295-63-5924,HOTEL,7323 Leroy Road,1:29,16:34,3,5592,62580
_-sattewillq5,6239215597,2020-08-24,117-96-8323,HOSTAL,81 Morrow Junction,9:36,0:45,10,28098,79141
_-atackleygn,6645346689,2022-03-25,736-68-7953,HOTEL,866 Hermina Drive,20:55,3:52,8,32742,87386
_-jdictus2m,0904952444,2024-11-13,278-19-0518,HOTEL,2885 Warbler Crossing,16:55,16:55,25,42974,5352
_-hkenan23,2875082264,2023-01-15,717-84-5711,HOSTAL,8 Mandrake Park,15:15,22:27,22,42934,23533
_-zsprowles1a,3914922591,2025-03-27,739-78-1035,P_NATURAL,3 Waywood Avenue,20:49,23:32,4,36466,96208
_-drubinsky1s,7152378045,2024-02-06,631-12-6333,APARTAMENTO,27 Shasta Drive,12:23,17:11,28,73567,7523
_-rpyecroftm2,9016721983,2023-11-04,120-25-7020,P_NATURAL,70 Vermont Plaza,7:59,9:22,25,85855,74869
_-sedmondsonpn,3686183013,2023-01-29,468-64-1399,VIVIENDA_U,3164 Packers Plaza,3:53,16:30,30,10665,52131
_-wgoftona7,7176511586,2024-12-23,367-07-5986,P_NATURAL,135 Washington Park,22:02,22:09,15,18989,34940
_-ljimenez9j,3453414543,2022-05-04,232-21-3716,VIVIENDA_U,37 Novick Way,20:53,17:25,8,65129,80967
_-akeat9p,8931575645,2023-11-02,291-87-0155,VECINOS,859 Debs Way,15:25,12:36,24,82893,17987
_-tdowbakind8,6824457582,2020-10-06,114-72-4847,HOTEL,0 Northfield Terrace,2:33,1:14,12,28429,38774
_-rryce2e,1594161577,2019-10-31,603-41-3399,HOSTAL,16 Southridge Center,6:39,4:52,19,97106,18798
_-cruiltonex,0427482356,2021-05-10,863-20-7616,HOTEL,26 Sycamore Way,2:26,5:39,10,51653,56212
_-psharplin3o,5490635703,2022-04-17,498-41-4276,VECINOS,37070 Heffernan Center,22:41,6:36,17,17370,57614
_-clahertyh1,7983826141,2022-09-30,741-07-5361,VIVIENDA_U,16 Kingsford Crossing,13:55,5:50,5,33459,65652
_-shayhowju,9615760447,2020-01-30,677-98-6927,HOTEL,68 Sunbrook Avenue,17:37,12:11,11,34221,58645
_-gohalligangl,3754433997,2022-03-05,497-85-5776,HOSTAL,3 Corry Parkway,7:25,8:39,8,45896,53296
_-erosenfield62,6642621204,2022-06-20,254-67-2478,HOSTAL,8 Esker Park,6:23,14:05,22,1726,73847
_-fhugnet4c,9963770401,2020-08-18,620-88-9236,VIVIENDA_U,277 Tennessee Center,2:05,6:36,10,53251,1269
_-svennart8a,5015729901,2022-09-20,126-50-1184,VECINOS,459 Lakeland Court,0:37,3:51,28,71568,45819
_-jdictus2m,4318584070,2020-06-07,769-32-6156,APARTAMENTO,7892 Duke Street,23:09,16:38,6,12613,55147
_-tdanilenkorn,5888982946,2021-05-16,628-52-2956,APARTAMENTO,4 Eggendart Point,4:43,7:43,13,45142,63446
_-mgettinsol,9525414957,2019-06-21,176-57-8146,VIVIENDA_U,9331 Annamark Avenue,12:46,17:12,6,45616,2327
_-devens4w,7295336184,2020-01-25,619-48-1980,HOTEL,0933 Glacier Hill Parkway,2:57,12:11,28,57085,81099
_-mdonneko,5552814320,2019-08-17,703-37-4415,HOSTAL,07 Onsgard Alley,19:51,13:24,22,96172,51895
_-ktomsabf,4108707265,2023-10-19,811-45-8482,P_NATURAL,533 Brickson Park Hill,7:27,20:48,2,36102,93745
_-dackred35,1724727427,2021-03-24,572-91-8077,APARTAMENTO,77570 Marcy Plaza,21:52,23:38,26,38925,59473
_-rwinghamdz,1164565532,2023-10-03,877-24-6700,HOTEL,90 High Crossing Park,2:31,0:49,25,46460,80875
_-csherrinqu,8670841649,2021-10-06,812-95-4530,VECINOS,99 Banding Street,17:20,23:06,9,92870,34357
_-apelzdc,9343342586,2023-12-24,613-13-6151,VECINOS,58588 Dawn Street,19:06,2:34,26,50941,86528
_-mfrounksfo,2341108024,2022-04-24,685-29-9865,HOSTAL,9 Pierstorff Crossing,19:34,13:24,29,83856,49288
_-tcosgriveor,0520573641,2023-12-25,170-04-8303,APARTAMENTO,92 Redwing Hill,16:16,3:30,13,4789,28885
_-keastburyow,4970545340,2023-05-10,786-72-1057,HOSTAL,7109 Chive Street,23:00,15:19,13,67737,6040
_-hwoodingir,5682838971,2023-09-08,658-17-1545,VIVIENDA_U,51017 Kinsman Park,19:03,18:17,14,70754,91889
_-beuplateab,1445585030,2023-08-25,857-46-4480,HOTEL,6887 Mariners Cove Pass,3:14,5:52,19,23868,56790
_-ckilcoyne5m,2095899016,2022-02-05,895-85-6564,APARTAMENTO,06 Anniversary Center,14:31,19:25,26,85369,86557
_-lmilliganci,7321070840,2021-12-10,290-39-1991,HOSTAL,2425 Eastlawn Lane,8:37,19:15,24,2786,10306
_-rtessingtonf2,3770278526,2023-05-28,232-18-8733,APARTAMENTO,7 Mandrake Alley,4:28,4:54,11,26122,4026
