id,numeroRNT,vencimientoRNT,registroSuperTur,categoria,direccion,horaApertura,horaCierre,tiempoMinimo,gananciaAnioActual,gananciaAnioCorrido
_-aharnell9w,8403831242,2024-12-05,884-27-5579,VECINOS,6 Calypso Terrace,1:09,3:15,25,29670,3520
_-kmcwardqr,2073088155,2019-07-16,411-68-1622,VIVIENDA_U,2317 Kropf Street,21:14,10:57,29,5264,22277
_-csherrinqu,7112662966,2024-10-13,723-74-3922,HOTEL,8 Sutteridge Drive,7:48,12:28,27,36391,26121
_-mvideneevnh,3002226785,2024-09-14,700-17-7813,P_NATURAL,56312 Sunfield Place,3:50,16:15,16,13926,54670
_-beuplateab,2684678855,2021-05-06,312-90-0615,HOSTAL,8347 Namekagon Plaza,11:23,20:23,29,86600,34653
_-lspoltonpm,1188840061,2020-12-04,623-23-6661,VECINOS,81518 Haas Junction,12:53,14:41,29,11834,5854
_-gohalligangl,6543701439,2019-09-18,430-07-5016,P_NATURAL,447 Northfield Plaza,22:32,11:29,9,15194,95040
_-abloomfielde9,7647206036,2021-06-27,102-33-8081,HOTEL,993 Redwing Road,17:23,21:58,5,69007,38023
_-ktwiddlef6,2826343297,2023-01-25,510-25-3502,HOSTAL,75 Hanson Park,11:50,8:28,6,80789,70273
_-cgracey2,0456185127,2022-07-12,514-99-4954,APARTAMENTO,0980 Thackeray Pass,8:44,14:56,17,67066,17095
_-rwinchbh,1780689675,2019-08-14,473-67-9958,P_NATURAL,40117 Del Sol Road,19:31,2:54,16,83932,68551
_-fbull3d,5291739096,2020-05-28,741-57-4856,HOTEL,6209 Texas Alley,19:57,22:21,14,60173,500
_-tperetlt,4499121914,2021-05-09,780-08-2059,VIVIENDA_U,8 Laurel Pass,4:08,21:58,11,58442,12490
_-jglasheenpy,4232017488,2022-11-09,387-34-9227,HOSTAL,79399 Rigney Junction,3:28,12:30,17,73416,5274
_-alebarre3r,8587280767,2023-05-31,631-67-1965,P_NATURAL,5692 Nancy Park,7:33,9:10,27,46357,47616
_-lfeighney5,6244722299,2025-01-16,151-27-3019,VIVIENDA_U,2129 Weeping Birch Way,13:13,16:17,6,24148,14
_-bfengeqp,7779153770,2021-01-31,718-63-6446,P_NATURAL,113 Calypso Court,3:42,13:18,30,41513,20657
_-adanhelkb,1139694340,2023-01-21,443-79-3800,HOTEL,11 Loomis Junction,9:44,10:48,17,21198,56238
_-cdonisojs,0387193561,2022-01-05,607-51-9550,VIVIENDA_U,4383 Maryland Parkway,4:50,7:42,8,55573,79697
_-sbeels5c,5589467748,2024-05-11,808-56-1077,VECINOS,28 Melby Plaza,2:57,19:18,25,14070,60435
_-awinchcombnb,8002874544,2022-04-02,381-65-3955,P_NATURAL,31846 Talmadge Point,21:44,10:28,10,10793,4838
_-mreedmani7,5641273090,2022-11-30,138-08-9712,HOSTAL,00 Jackson Hill,5:48,13:00,10,77484,60159
_-oguthrum2j,1247889823,2024-03-08,333-61-7107,VIVIENDA_U,97118 Hanson Plaza,4:45,1:14,8,19923,20954
_-mcoxenhn,9806258185,2023-08-07,207-35-2922,VIVIENDA_U,00406 Sheridan Lane,2:44,4:35,8,29850,60566
_-lmugfordnf,0491709102,2023-03-03,402-81-2513,HOTEL,9137 Saint Paul Circle,12:41,5:54,29,34300,86945
_-lstandfieldaz,4245241411,2025-02-27,172-98-4732,P_NATURAL,2171 Moose Way,12:37,18:33,16,86839,54755
_-dchetterpj,0671545590,2024-02-22,869-86-3650,VIVIENDA_U,3 Northfield Drive,17:27,17:42,4,15511,64958
_-gblindtcs,5986186354,2023-07-22,269-98-9960,P_NATURAL,7 Carey Court,22:59,0:10,8,7838,77319
_-lograda97,3432561857,2025-04-17,278-54-5817,VECINOS,6666 Glacier Hill Lane,1:50,5:55,21,4340,57097
_-fpheasantmx,1051331536,2020-09-25,722-07-3347,HOSTAL,63555 Caliangt Park,17:11,18:51,22,59304,1708
_-rgosforth48,5954025495,2020-04-01,898-61-5738,HOTEL,60746 Grim Court,3:04,13:24,26,1766,68597
_-eitzakovitzac,9789415060,2019-12-26,654-55-6534,VECINOS,2 Everett Pass,15:29,7:01,12,96710,78220
_-mjirkab1,7307177307,2024-10-24,295-10-8838,VECINOS,76 Golf View Court,20:47,7:54,6,48519,91045
_-kcowperthwaiteeu,1233372432,2024-12-05,787-65-3771,VIVIENDA_U,2 Talisman Drive,7:08,12:01,7,36935,41301
_-jboatwrightrk,7658002720,2021-03-10,850-82-2863,HOSTAL,9560 Independence Plaza,20:18,7:08,8,9315,54638
_-cpaolicchi5t,1972892029,2022-08-04,797-86-8475,HOSTAL,23 Melody Road,2:15,3:25,24,17895,46950
_-fbritton9q,5219474995,2019-08-16,883-24-3973,APARTAMENTO,10 Kings Road,7:46,2:33,23,5706,59391
_-anavarijo15,6372751364,2022-12-23,301-10-5536,VIVIENDA_U,68 Mcguire Point,3:21,4:03,11,94690,28084
_-nphidginlz,5921520578,2022-11-01,858-34-7686,P_NATURAL,147 Lukken Trail,17:47,17:59,30,46746,32194
_-mcoxenhn,4871486613,2019-08-20,650-48-7710,VIVIENDA_U,425 Spaight Center,22:23,6:12,9,96261,61913
_-lchristescu8q,4585201475,2023-02-25,702-10-6940,HOSTAL,0724 Cardinal Circle,9:01,5:48,16,35101,60592
_-gguttridgel0,3340119147,2022-01-30,531-74-2539,VIVIENDA_U,22558 Oak Pass,15:44,22:55,10,30132,97745
_-lstevingskw,6438172251,2022-05-24,191-36-6692,VECINOS,63 Spohn Plaza,23:04,18:15,27,69959,60138
_-munwinslj,6354272565,2024-03-09,456-87-6873,HOSTAL,678 Alpine Parkway,17:39,14:29,29,78122,17398
_-cdarcey5v,5718175993,2020-06-23,543-15-2741,HOSTAL,44117 Arkansas Crossing,5:19,7:38,15,59584,83380
_-ddikleskc,4060659436,2023-08-18,677-28-7344,HOSTAL,092 Fisk Alley,5:47,14:46,14,5245,90767
_-kelmes5a,5772623494,2019-06-18,657-83-8781,P_NATURAL,97 Golf View Circle,12:36,6:54,9,3896,59910
_-atackleygn,2954767138,2023-06-15,816-74-0846,HOSTAL,50848 Basil Place,3:59,4:34,5,39572,11802
_-bsallingerhh,4467779264,2022-11-19,676-85-4785,HOTEL,09 Laurel Center,22:41,2:19,23,36947,53265
_-hkunert4l,8660259696,2022-04-20,717-74-2250,APARTAMENTO,968 Nelson Lane,18:48,22:30,7,43392,51225
_-fsnelsonhw,6404008998,2023-07-18,556-75-6537,APARTAMENTO,4659 Hooker Point,22:04,5:50,1,42815,88960
_-krainford2s,2049378076,2021-09-26,253-70-0371,VIVIENDA_U,96563 Katie Street,2:17,2:22,28,76844,7749
_-dpadkiniu,5068504203,2021-10-09,156-46-2731,APARTAMENTO,1 Russell Court,8:16,5:44,1,24103,42111
_-bdalstonq,3243519896,2020-01-17,660-68-2320,VECINOS,1635 Grayhawk Park,18:48,11:09,11,98886,77384
_-kpersse9a,4198182825,2022-10-01,445-87-0153,VIVIENDA_U,0 Southridge Point,19:21,10:52,16,5045,90052
_-zsimkins8g,4917579791,2025-01-26,621-78-5518,VIVIENDA_U,2 Hoffman Street,5:21,12:36,16,84268,17016
_-myankishinf,8395701705,2023-03-06,447-82-2184,VECINOS,94468 Cardinal Street,18:09,14:21,15,39780,33272
_-ecolkettoj,6633757689,2025-02-08,184-90-7806,APARTAMENTO,9 Judy Junction,0:44,13:38,20,84795,57196
_-awethersjn,9992944714,2022-02-08,316-65-3580,HOTEL,36704 Thierer Crossing,9:32,23:43,25,65131,49149
_-rmoakson83,4599519650,2022-01-20,788-54-5255,HOTEL,8405 Cardinal Alley,0:51,8:49,21,30926,80856
_-kburdhu,0211455172,2021-02-10,711-39-6915,APARTAMENTO,985 Doe Crossing Circle,23:07,18:18,9,4685,27574
_-awoosnam29,1796967726,2019-11-28,546-10-6072,P_NATURAL,20427 Calypso Avenue,5:29,16:04,14,23775,71383
_-asquires8f,4571780737,2022-06-04,282-65-7693,HOTEL,991 Stoughton Road,7:45,8:38,27,84283,35598
_-fpetruszka4m,3502920001,2021-02-12,429-39-2365,HOSTAL,7095 Dawn Crossing,14:44,21:25,2,99665,67673
_-amacauleyox,7052070332,2021-02-12,143-74-8442,HOSTAL,259 Sunfield Terrace,19:25,2:24,15,29638,98098
_-pbeameshx,8764084906,2023-10-16,756-21-3112,VECINOS,7 Texas Avenue,8:21,8:20,3,17576,2242
_-sullettf4,3102236618,2020-09-21,491-12-4023,HOSTAL,3 Farragut Lane,3:16,11:02,28,72323,40031
_-munwinslj,7547552358,2024-07-27,653-42-5845,HOTEL,7561 Lakeland Avenue,8:02,6:05,17,26780,46927
_-mvideneevnh,3991224208,2024-03-29,181-68-4915,APARTAMENTO,940 Linden Circle,15:33,2:33,2,46873,28815
_-kpeyzerje,8458234351,2022-11-12,629-59-4055,APARTAMENTO,45904 Leroy Plaza,22:29,13:37,28,98186,54868
_-tpearle4,4819934481,2023-12-10,807-65-3673,HOSTAL,2 Bay Terrace,2:15,11:00,27,93663,37640
_-rleathemjc,3517375489,2021-09-07,699-81-7565,APARTAMENTO,838 Forest Run Pass,8:09,10:27,19,69764,2069
_-lbidmead6m,7462709708,2020-12-18,690-43-3033,VIVIENDA_U,8745 Bellgrove Avenue,5:18,19:09,5,3594,51283
_-twitulea,6997917860,2024-03-02,541-96-6084,VIVIENDA_U,0472 Butterfield Crossing,9:20,23:14,23,4481,63616
_-dhannentfu,0653572026,2020-01-07,477-03-4507,VECINOS,70 Nevada Point,21:42,15:35,14,1365,15028
_-cquilliganre,4780088941,2025-01-15,300-95-0666,P_NATURAL,4 Maple Wood Circle,15:32,5:02,16,64541,73984
_-jheffordl4,9707071893,2022-09-26,315-26-1320,VECINOS,95252 Nobel Junction,9:10,1:39,2,43945,45114
_-pmethveniz,7626064550,2019-12-02,769-50-7422,VIVIENDA_U,53 Milwaukee Parkway,9:37,22:09,30,38095,20747
_-bkobpa5f,9037332978,2019-08-29,851-13-2904,HOSTAL,5645 Arizona Street,19:51,13:57,17,60235,481
_-lalenie,8071524913,2024-05-06,800-82-6185,P_NATURAL,61 Norway Maple Park,21:33,22:30,27,29168,73689
_-daylwardhd,3906807339,2021-03-11,454-19-9524,VECINOS,1827 Bay Plaza,12:56,14:42,17,12454,84398
_-apetriellol1,8431270233,2025-01-24,544-49-4134,APARTAMENTO,8923 American Parkway,1:36,9:39,30,48305,66667
_-mfrounksfo,8824876447,2024-12-15,525-79-4263,VIVIENDA_U,429 Novick Point,23:01,20:20,14,3405,75985
_-vrabjohn7c,5635748449,2019-08-28,834-15-5768,APARTAMENTO,04394 Maryland Crossing,7:19,19:05,1,95062,42034
_-mleslieo8,6353220774,2025-04-22,173-70-6040,HOSTAL,0840 Quincy Court,21:02,8:44,25,84587,19614
_-ddikleskc,2351796861,2022-05-22,178-04-7848,VECINOS,2509 John Wall Circle,13:41,21:42,7,15707,21161
_-sbockett1c,1507475292,2020-10-13,589-82-9783,VECINOS,76 Park Meadow Street,1:32,5:48,10,64932,27194
_-lregikj,3594288579,2020-03-20,480-65-5075,VIVIENDA_U,90071 Moulton Center,23:01,15:13,7,5707,2513
_-akrysiak7r,6342003432,2024-06-29,320-07-2028,VIVIENDA_U,9 Westend Parkway,21:01,20:21,16,57243,61448
_-tgimsonpx,0471474258,2022-07-29,522-31-3391,P_NATURAL,5798 Gina Lane,7:04,11:17,1,80803,53824
_-rlaingmaidkn,8893539608,2024-04-13,436-05-9192,HOTEL,16 Spohn Center,8:18,10:19,29,43089,49663
_-tweakleyqo,5710396567,2025-04-02,543-59-5056,HOSTAL,7 Hanson Court,16:01,8:33,6,30010,98684
_-kmoncrefe5i,2640959832,2021-10-31,872-89-2092,P_NATURAL,096 Sutherland Street,3:09,11:49,27,26012,40755
_-acancellieri5l,9901293650,2024-09-20,504-78-2011,VECINOS,12294 Johnson Court,17:05,18:22,2,90788,87476
_-apelzdc,7475872246,2022-07-07,517-33-3902,VIVIENDA_U,8 Manitowish Avenue,11:03,11:36,27,2438,61141
_-rfranciottoid7,0315374470,2022-12-12,474-28-8152,VIVIENDA_U,95 Lukken Pass,0:14,22:32,16,28267,89970
_-ghebblethwaitej8,3172101304,2022-06-06,163-16-0983,VIVIENDA_U,27 Hintze Avenue,0:35,16:23,22,34469,81551
_-ghandrockim,2857916450,2022-06-17,130-07-3121,HOTEL,4 Boyd Street,4:56,12:36,28,69579,26359
_-fvanyov,3473344222,2022-05-05,132-19-9653,VIVIENDA_U,51202 Judy Center,8:48,6:07,11,51626,62069
_-opeagrim7o,0354382624,2023-08-14,876-52-7899,APARTAMENTO,8 Wayridge Trail,16:45,23:01,28,79998,39598
_-jdoerrenw,9184257296,2019-09-28,617-78-3836,VECINOS,1017 Johnson Way,12:09,0:51,12,3164,35839
_-ljimenez9j,6135478419,2020-12-14,753-59-9175,VIVIENDA_U,96 Bunting Way,13:06,1:28,8,37119,40666
_-nrabbattsei,3865757464,2021-10-04,309-06-6033,HOTEL,83 Cherokee Avenue,19:07,4:24,17,61085,86646
_-pdomerqt,7056663850,2020-05-27,670-93-8997,VIVIENDA_U,7 Melby Park,13:13,8:00,13,20979,35611
_-cepelettev,0927394073,2022-10-19,615-42-0026,HOTEL,007 Almo Crossing,15:55,19:13,17,85047,74360
_-hpywellp9,8198975802,2024-05-07,662-05-3664,P_NATURAL,76147 Maple Wood Parkway,14:16,20:41,9,98829,31384
_-jboscottfn,7699579984,2021-07-17,517-55-9280,APARTAMENTO,36519 Scofield Lane,23:28,12:09,2,96310,92960
_-bhufton9y,5712538105,2023-01-11,335-81-2924,P_NATURAL,20 Petterle Road,7:23,10:35,22,90613,91103
_-tpearle4,8088350131,2022-10-27,856-76-5092,APARTAMENTO,33 Shelley Park,11:23,10:19,12,30201,91215
_-mgaytonrp,4061538055,2023-02-25,632-34-9759,VIVIENDA_U,9 Pine View Trail,20:39,11:39,21,49014,47707
_-kdumbellb2,2037014740,2023-06-26,643-19-3036,HOTEL,1790 Glendale Way,9:18,17:28,3,79928,69825
_-lmackinderr1,6585557816,2024-07-02,242-19-5544,HOTEL,0407 Prairie Rose Trail,6:15,3:53,18,22220,32474
_-djakoubec1m,3398700691,2024-07-27,367-04-2773,HOTEL,97 Meadow Vale Circle,15:35,22:34,10,89056,59637
_-rricca4f,3949656685,2020-01-22,348-99-4151,VECINOS,7634 Granby Trail,12:07,1:35,24,29108,97859
_-gmidgleyk,8930163025,2020-03-21,286-52-5761,HOSTAL,3 Shasta Parkway,17:26,6:42,4,91626,89317
_-doddboya8,5167559405,2019-08-30,766-83-6820,HOSTAL,3 Stephen Plaza,22:08,19:30,5,22080,43424
_-rdureden5y,9818147111,2025-03-13,849-66-8890,HOTEL,67 Eastlawn Circle,4:24,22:50,20,3598,18273
_-mbarkleylu,5790955517,2022-10-12,490-37-0373,HOTEL,784 Mariners Cove Lane,20:45,22:09,17,24855,3592
_-curridgeg6,4608468502,2020-10-20,504-47-9020,APARTAMENTO,4711 Hansons Alley,17:53,8:01,1,80420,7417
_-amarrian17,8202592518,2024-05-05,377-01-6639,HOSTAL,42685 Miller Alley,15:15,5:11,29,21448,80659
_-eoddamw,4330157225,2022-02-09,476-30-9692,APARTAMENTO,02051 Bowman Crossing,19:49,12:41,29,80190,12134
_-svennart8a,7995920091,2023-07-02,504-28-5567,APARTAMENTO,05 Anthes Junction,7:09,13:51,10,31118,49645
_-clabdenqq,2445589983,2021-04-28,201-96-9947,VIVIENDA_U,44749 Stone Corner Avenue,17:10,3:34,30,96031,44981
_-ckupec3c,3200246693,2021-08-14,629-30-7016,VECINOS,740 Green Ridge Junction,0:38,1:39,9,81634,12717
_-cruiltonex,7577394769,2020-02-26,705-65-2834,HOTEL,44 Mosinee Point,11:06,14:43,11,14302,64128
_-ojavesll,2342829434,2021-08-09,334-29-3140,HOTEL,0034 Doe Crossing Way,11:16,5:48,6,19506,3109
_-btoplissrq,7465909198,2024-03-05,117-37-2843,HOTEL,68623 Stuart Center,19:47,16:20,23,88396,61211
_-caimable7,7820951281,2023-07-05,783-06-4585,P_NATURAL,81076 Riverside Drive,13:12,22:30,11,3934,63795
_-pdallmannfw,8012509431,2024-07-20,736-57-8382,VIVIENDA_U,9992 Pankratz Parkway,6:07,21:36,22,85,73747
_-ccreaney1v,0444186050,2024-09-13,561-23-1024,HOSTAL,96 Maple Wood Plaza,17:23,19:26,5,83671,82482
_-nkytley8o,2833382227,2023-02-19,582-92-2136,VIVIENDA_U,38166 Monterey Terrace,14:47,21:21,20,10334,70334
_-egridley3s,3141866201,2022-01-08,528-09-5125,VIVIENDA_U,46487 Messerschmidt Parkway,23:17,13:21,27,62510,11903
_-wmenci3l,8416102015,2021-11-23,178-41-3253,HOSTAL,67 Caliangt Terrace,19:18,7:55,12,93758,80762
_-ldible10,1557054037,2023-07-17,501-59-5983,VIVIENDA_U,493 Hollow Ridge Place,18:13,7:31,29,24153,80812
_-dsearston5w,7164497206,2023-06-23,264-40-8813,HOSTAL,0951 Merry Point,0:13,2:12,12,8578,16603
_-emaniong1,7031853796,2019-08-15,746-47-4724,P_NATURAL,23984 Burrows Park,3:11,22:37,1,70664,38901
_-cpheby4u,5103448238,2021-10-03,240-79-4145,APARTAMENTO,9089 Lakewood Gardens Drive,19:13,6:36,29,20528,54060
_-rgosforth48,9760023261,2020-10-22,628-66-4142,VIVIENDA_U,1737 Bluejay Alley,7:35,3:19,7,91652,57140
_-ggodsellae,4887934483,2019-12-06,646-20-5894,APARTAMENTO,7 Londonderry Circle,6:30,16:22,29,7640,48912
_-spavelinfp,8102848286,2022-04-01,309-89-5815,P_NATURAL,18787 Golf Course Street,1:19,22:17,21,25869,72477
_-abehrdr,0691157391,2020-07-28,154-65-6393,VIVIENDA_U,26091 Farmco Way,18:14,14:18,20,28038,50459
_-tmaclleeseaa,9816939746,2022-05-06,683-98-1290,VECINOS,4532 Clemons Place,21:27,12:59,12,94097,42010
_-rmoakson83,8368278295,2020-08-12,627-46-4419,VECINOS,483 Sauthoff Drive,9:54,10:07,14,4455,20662
_-aohanvey1b,8647045394,2024-07-23,387-59-5402,VIVIENDA_U,47 Graceland Center,20:37,18:21,28,12485,98041
_-meverard2g,3232356265,2024-03-23,687-81-7519,P_NATURAL,2 Express Street,11:19,7:13,21,28624,70191
_-gcaddyfj,0593180992,2022-08-20,473-43-0392,APARTAMENTO,21 Dawn Lane,5:54,1:35,28,25848,88780
_-kcowperthwaiteeu,1576204820,2024-10-04,545-44-0246,VECINOS,966 Spohn Street,6:48,1:57,7,30789,90709
_-smurrellrd,8237837703,2023-04-09,414-99-9252,HOTEL,57485 Golf Course Place,20:01,4:13,25,67023,8236
_-dvandrielmd,8055708177,2024-04-22,174-47-7330,APARTAMENTO,3 Welch Trail,17:35,15:53,4,45547,76021
_-naimer69,5205857277,2020-10-03,803-31-6247,VECINOS,5942 Forster Plaza,20:54,20:17,4,79192,42251
_-lkeunemann3f,7502530541,2021-05-17,604-31-7621,APARTAMENTO,405 Bashford Terrace,12:58,4:58,6,26102,5384
_-hjelphse5,1594594678,2025-03-04,169-89-9843,APARTAMENTO,1 Gale Center,9:55,19:53,29,59603,90985
_-ckerweni2,3465921585,2024-07-27,768-13-3563,P_NATURAL,67 Harper Court,6:12,22:59,29,71057,20770
_-meales4p,2768990957,2019-10-15,756-39-9430,HOTEL,26761 Warner Parkway,10:28,7:41,4,69435,5170
_-rcowen6a,3517435686,2020-11-27,690-88-7426,HOTEL,824 Blue Bill Park Avenue,20:41,9:03,15,7486,95052
_-rpyecroftm2,3937574271,2022-09-03,563-08-6295,HOTEL,65 Eagan Court,8:14,6:40,1,99118,10327
_-acancellieri5l,1163226351,2024-04-07,389-78-3594,HOTEL,62676 Golf Course Terrace,18:07,23:08,6,65460,63881
_-igascardlp,7283077189,2023-03-29,863-73-4672,HOSTAL,0 Summit Terrace,6:00,15:40,10,12518,4331
_-cbockmann5s,4099999955,2020-11-23,623-97-0245,HOTEL,5537 Transport Point,23:39,17:50,3,77994,25227
_-cwoolastonoz,7949062886,2024-11-20,841-58-5403,P_NATURAL,5057 Sunnyside Terrace,16:21,1:46,8,81824,1351
_-hebben70,0176698213,2024-09-17,795-67-0492,VIVIENDA_U,61148 Bartillon Circle,9:05,23:30,22,60644,80633
_-tperetlt,5761603349,2021-07-19,173-63-1785,APARTAMENTO,1347 Hoffman Trail,9:32,12:20,6,25359,79112
_-scalveleybb,4124937180,2019-09-18,620-42-3388,APARTAMENTO,56843 Stuart Park,2:27,10:20,3,14226,36673
_-uhullotd4,5978229694,2021-10-01,267-46-3362,HOSTAL,758 Corscot Drive,2:13,11:46,21,29199,70585
_-gcartinfh,0154326178,2023-01-24,179-54-3053,VECINOS,41 Judy Plaza,15:03,5:23,24,50315,78623
_-kdyballmi,6441891395,2021-02-06,896-25-7335,HOSTAL,3806 Jenifer Crossing,14:53,10:24,14,71583,22391
_-dtibaldls,4733954441,2019-11-08,301-90-2897,HOSTAL,86 Derek Center,17:12,5:41,7,32055,91825
_-fgrimsdale8i,1871722020,2021-11-13,200-06-1690,HOSTAL,3 Canary Lane,3:18,17:36,8,90557,14170
_-mmcmilliangz,9829691322,2021-12-18,899-95-1351,VECINOS,14 Sage Crossing,20:30,19:56,22,67518,12352
_-asimmonetto9,9492583100,2022-06-01,111-07-6710,VIVIENDA_U,7820 Boyd Plaza,19:47,4:44,25,58167,96544
_-gclemonpv,6872798238,2023-06-13,118-25-8556,VIVIENDA_U,9675 Eggendart Park,12:34,16:47,20,61710,34001
_-wcarrattbu,7967033183,2019-07-16,199-32-1439,HOTEL,01306 Dixon Point,14:05,21:21,18,93142,44670
_-stimby8m,1564508463,2024-04-12,694-98-9723,VECINOS,3 Steensland Street,4:38,16:17,12,90264,18942
_-eeamesdu,6037297002,2020-10-20,340-50-5524,HOSTAL,28177 Kinsman Circle,21:57,1:16,25,64812,3208
_-stimby8m,1484070070,2024-01-18,734-66-4013,HOTEL,92722 Carioca Street,1:39,22:07,27,35160,98617
_-ncaswillj1,1738820327,2021-06-25,635-84-5285,HOSTAL,92223 Prairieview Court,14:42,9:58,2,2093,62394
_-lflawithjb,2558690906,2022-11-05,225-84-3656,VIVIENDA_U,16528 Independence Way,19:30,3:18,14,68020,70358
_-hhayhurst4t,3354578661,2024-01-07,756-05-1882,HOTEL,91927 Armistice Parkway,0:56,2:52,2,26135,71385
_-mcodrington96,0448216760,2023-01-16,398-50-0374,APARTAMENTO,630 Heath Pass,10:34,0:59,6,26362,57780
_-tcollumbell54,0440220793,2021-06-02,652-55-6427,P_NATURAL,39318 Northridge Trail,10:20,12:54,9,92839,78269
_-cjarad72,0075829169,2021-05-21,568-79-9796,P_NATURAL,0 Armistice Plaza,13:58,18:49,24,90346,76611
_-wmenci3l,8559926801,2023-01-02,852-14-0311,VECINOS,9256 Anhalt Way,6:06,6:08,13,63969,7725
_-lgrovenke,0783338236,2021-04-25,811-21-3493,HOTEL,1 Esch Street,9:01,2:13,29,53175,71512
_-jrevelnk,4069113622,2019-10-07,313-63-7385,HOTEL,71080 Roxbury Street,12:44,8:45,27,12889,10368
_-abloomfielde9,9278946419,2021-08-09,470-83-4636,VIVIENDA_U,8449 Dakota Plaza,20:29,2:31,18,9971,82647
_-vacomeht,0719992079,2024-03-10,848-51-3578,HOSTAL,2151 Muir Road,8:12,9:12,2,37278,87648
_-jhanlin9h,7621053968,2021-04-09,220-28-1445,APARTAMENTO,00 Hoard Parkway,8:39,18:12,16,5266,40708
_-hpywellp9,2838298658,2021-07-10,474-66-0798,VECINOS,51 Coleman Hill,10:14,15:58,18,1650,88279
_-tsiehardo3,0713413298,2022-10-15,305-07-6731,VECINOS,1766 Northwestern Parkway,22:05,1:24,20,32313,60021
_-zduckerqd,3947876602,2023-03-10,211-74-3872,APARTAMENTO,81 Sunbrook Point,19:55,21:39,23,28125,26666
_-gmixhel6u,1983690090,2020-08-18,810-38-0842,HOTEL,45 Corscot Way,8:44,16:47,4,35670,81244
_-twildinoy,3730182668,2025-01-15,702-26-5763,HOTEL,3 Dawn Place,8:39,5:38,15,35526,57006
_-jroylanceps,4928240596,2021-01-07,870-16-8783,HOTEL,8 Crowley Terrace,5:40,6:25,28,4707,9749
_-ffontenotem,3162063183,2019-06-24,718-88-5446,P_NATURAL,9431 Mosinee Hill,15:05,22:25,23,11014,32514
_-tcosgriveor,8452889488,2024-11-10,421-77-0293,P_NATURAL,579 Rigney Crossing,18:15,22:05,6,64081,67340
_-mdashkovichg,7200500259,2021-03-09,860-87-0303,P_NATURAL,94 Burning Wood Drive,4:14,3:56,17,85533,7450
_-oalldis5d,3759016383,2020-09-07,878-55-8507,VECINOS,23 Myrtle Terrace,20:34,13:16,24,87924,68126
_-ojobinp3,3897198568,2019-10-24,405-92-7161,HOTEL,0350 Hermina Drive,17:55,11:22,18,96276,43632
_-hjelphse5,5296027892,2022-11-09,625-47-4944,HOSTAL,4 Blackbird Circle,9:27,10:29,23,19006,69664
_-dwillcockli,1018505113,2021-08-03,896-84-3344,HOTEL,7652 Fordem Hill,6:17,2:12,4,50807,83047
_-lchislettiv,3860365223,2022-05-11,393-64-4842,HOTEL,5 Arapahoe Way,20:18,12:58,9,26784,17375
_-frosellini2k,7764312479,2022-10-10,492-65-0010,APARTAMENTO,42785 Pawling Alley,3:15,7:36,7,93307,85614
_-hscotney8u,8372591547,2023-04-23,478-56-2950,VIVIENDA_U,040 Northland Trail,21:14,18:59,14,55312,30763
_-alillo7h,2438393211,2023-11-27,884-98-5977,VIVIENDA_U,62327 Dexter Avenue,3:55,12:54,19,82429,55215
_-jboatwrightrk,5791589026,2020-10-25,761-26-6460,VECINOS,10 Pearson Alley,11:09,4:31,16,63727,45460
_-afrangelloel,6556443522,2023-04-09,167-13-4407,HOSTAL,4 7th Alley,23:50,15:33,12,73620,1000
_-ecolkettoj,8286160940,2025-03-18,211-81-7071,P_NATURAL,006 Hoard Junction,10:18,16:45,12,83522,63027
_-cdakhnojm,3900043361,2020-03-03,871-28-2882,P_NATURAL,8 Spaight Plaza,12:14,21:06,18,62004,31480
_-jdornin1t,5780136971,2023-02-16,173-81-4332,P_NATURAL,5968 Everett Junction,13:58,0:28,30,82859,60394
_-sbourgeth2,1612563384,2021-06-29,801-43-8089,VECINOS,77 Hoard Parkway,11:27,1:13,2,76135,85549
_-amarlandgv,9688984868,2021-11-30,283-09-9745,VECINOS,139 Gale Drive,9:44,6:51,17,35504,27726
_-beuplateab,3658130520,2021-11-14,186-52-9331,HOTEL,923 Summer Ridge Court,13:22,5:40,27,69838,26957
_-pyakoboviczqf,2636275827,2024-01-27,831-22-7377,APARTAMENTO,27194 Ohio Trail,19:50,2:14,17,51046,79909
_-adurkin61,9429375504,2020-01-12,306-46-2115,VIVIENDA_U,066 Harper Court,17:53,19:26,2,50138,17035
_-btoplissrq,4929810051,2020-10-28,326-78-5011,VECINOS,74916 Victoria Center,17:20,16:22,9,14442,66535
_-jfrearsma,3218216257,2022-05-24,766-51-9352,HOTEL,810 Pine View Street,12:52,20:16,18,18348,25317
_-kagglio57,7930028925,2020-08-19,512-45-2654,APARTAMENTO,8516 Delladonna Terrace,10:58,21:27,2,82591,76732
_-rridehalghlo,9618643271,2021-02-11,334-79-7877,HOTEL,87 Wayridge Way,13:12,14:32,3,65817,78166
_-efoxcroftc5,2175622010,2020-10-13,339-80-4560,P_NATURAL,3697 Basil Road,5:18,9:44,14,24961,83553
_-hmacareem8,3785588992,2021-12-25,701-61-1259,VECINOS,65 Granby Plaza,10:23,6:38,28,87751,34834
_-sspackmandi,1139070754,2022-10-10,254-70-3453,APARTAMENTO,275 Hintze Avenue,17:51,12:07,27,62770,38833
_-uvannuchi4e,1539634655,2021-08-31,211-31-1722,APARTAMENTO,4 Fulton Place,0:08,19:40,29,43033,8826
